,Unnamed: 0,rates_code,rates_authority_id,rates_authority,region,location_code,address_no,address_street,address_town,pc__pcs,use_category,scat_code,sub_category,category,floor_area,rental_valuation,valuation_date,revaluation_year,period,rates_expected,name,rates_paid,status,status_date,status_duration,ratepayers_published,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,geometry,highstreet
88013,19887,00121010010012,E09000007,Camden,Inner London - West,34088063,100,FORTUNE GREEN ROAD,LONDON,NW6 1DS,Shops,249,Retail High Street,Retail,52.1,15750.0,2017-04-01 00:00:00+00:00,2017,2021-03,7859.25,TRAINLINE.COM LTD,,True,2016-02-05,1882.0,True,5011738,17723406.0,I,,,CR,,525122.0,185551.0,51.5549799,-0.1966028,2,5210,E,2007-12-21,2021-04-11,2002-10-08,HAVE AN AVO,,,,,,100.0,,,,,,,100.0,,,,,,20400121,1,,,N,osgb1000002298625296,17.0,osgb4000000030602935,7,osgb1000004205012,4,,34088063.0,FORTUNE GREEN ROAD,,,FORTUNE GREEN ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW6 1DS,NW6 1DS,S,1A,D,,E05000132,,2012-03-19,1,CS,249.0,,POINT (525123.726245771 185551.3164321112),Fortune
88057,19931,00121010200008,E09000007,Camden,Inner London - West,34090063,102,FORTUNE GREEN ROAD,LONDON,NW6 1DS,Cafes,409,Retail Restaurants & Cafes,Retail,72.78,18000.0,2017-04-01 00:00:00+00:00,2017,2021-03,8982.0,TAKAGI UK LTD,0.0,True,2020-04-03,363.0,True,5016930,17723407.0,I,,,C,,525123.0,185556.0,51.5550246,-0.1965866,2,5210,E,2007-12-21,2021-05-28,2002-10-08,,,,,,,102.0,,,,,,,102.0,,,,,,20400121,1,,,N,osgb1000002298625295,17.0,osgb4000000030602706,3,osgb1000004205011,5,,34090063.0,FORTUNE GREEN ROAD,,,FORTUNE GREEN ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW6 1DS,NW6 1DS,S,2L,D,,E05000132,,2012-03-19,2,CR1,409.0,,POINT (525124.7267234097 185556.3149942672),Fortune
88101,19975,00121010410016,E09000007,Camden,Inner London - West,34092063,104,FORTUNE GREEN ROAD,LONDON,NW6 1DS,Shops,249,Retail High Street,Retail,30.2,14500.0,2017-04-01 00:00:00+00:00,2017,2021-03,7235.5,MANH NAIL SPA LTD,4860.0,True,2015-04-01,2192.0,True,5026292,17723408.0,I,,,CR08,,525125.0,185562.0,51.5550781,-0.1965556,2,5210,E,2007-12-21,2020-02-08,2002-10-08,UNIQUE NAILS & SPA,,,,,,104.0,,,,,,,104.0,,,,,,20400121,1,,,N,osgb1000002298625263,20.0,osgb4000000030602706,3,osgb1000004205010,5,,34092063.0,FORTUNE GREEN ROAD,,,FORTUNE GREEN ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW6 1DS,NW6 1DS,S,1D,D,,E05000132,,2012-03-19,2,CS,249.0,,POINT (525126.7290549759 185562.3174596452),Fortune
88145,20019,0012101081001A,E09000007,Camden,Inner London - West,101705063,GND F FRNT 108,FORTUNE GREEN ROAD,LONDON,NW6 1DS,Shops,249,Retail High Street,Retail,39.14,17500.0,2017-04-01 00:00:00+00:00,2017,2021-03,8732.5,OAKHILL RESIDENTIAL LIMITED,1208.2,True,2016-01-25,1893.0,True,5049988,54283446.0,I,,,C,,525131.0,185574.0,51.5551846,-0.1964649,1,5210,E,2007-12-21,2018-09-23,2002-10-08,OAKHILL RESIDENTIAL LTD,,,,,,108.0,,,,,,,108.0,,,,,,20400121,1,,,N,,,osgb4000000031138659,1,osgb1000004205008,3,,101705063.0,FORTUNE GREEN ROAD,,,FORTUNE GREEN ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW6 1DS,NW6 1DS,S,4D,D,,E05000132,,2016-04-18,0,CS,249.0,,POINT (525132.724648159 185574.3158488165),Fortune
88189,20063,0012101101001B,E09000007,Camden,Inner London - West,34184063,110,FORTUNE GREEN ROAD,LONDON,NW6 1DH,Shops,249,Retail High Street,Retail,77.33,22250.0,2017-04-01 00:00:00+00:00,2017,2021-03,11102.75,,,True,2017-04-01,,True,5069472,56210010.0,I,,,C,,525135.0,185592.0,51.5553455,-0.1964008,1,5210,E,2007-12-21,2020-10-17,2002-10-08,,,,,FLAT 1-8,,110.0,,,,,,,110.0,,,,,,20400121,1,,,N,,,osgb4000000031138659,1,osgb1000004205084,5,,34184063.0,FORTUNE GREEN ROAD,,,FORTUNE GREEN ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW6 1DH,NW6 1DH,S,1R,D,,E05000132,,2020-08-14,10,CS,249.0,,POINT (525136.7270449786 185592.3183378531),Fortune
88233,20107,00121011210012,E09000007,Camden,Inner London - West,101721063,GND F 112,FORTUNE GREEN ROAD,LONDON,NW6 1DH,Shops,249,Retail High Street,Retail,47.8,17000.0,2017-04-01 00:00:00+00:00,2017,2021-03,8483.0,GREEN & WHITE LTD,3868.64,True,2010-04-01,4018.0,True,5006962,17723299.0,I,,,CR08,,525137.0,185599.0,51.5554079,-0.1963695,2,5210,E,2007-12-21,2015-10-08,2002-10-08,GREEN & WHITE LTD,,,,,,112.0,,,,,,,112.0,,,,,,20400121,1,,,N,osgb1000002298945277,6.0,osgb4000000031138659,1,osgb1000004205083,4,,101721063.0,FORTUNE GREEN ROAD,,,FORTUNE GREEN ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW6 1DH,NW6 1DH,S,1J,D,,E05000132,,2012-03-19,2,CS,249.0,,POINT (525138.7257365232 185599.3110478648),Fortune
88277,20151,00121011600013,E09000007,Camden,Inner London - West,7085515000,GND FLR FRNT 116,FORTUNE GREEN ROAD,LONDON,NW6 1DH,Shops,249,Retail High Street,Retail,26.0,12750.0,2017-04-01 00:00:00+00:00,2017,2021-03,6362.25,KYBON LTD,2954.08,True,2010-04-01,4018.0,True,5016132,56447340.0,I,,,CR08,,525139.0,185608.0,51.5554884,-0.1963374,1,5210,E,2007-12-21,2021-05-28,2002-10-08,MANUELA,,,,,,116.0,,,,,,,116.0,,,,,,20400121,1,,,Y,,,osgb4000000030223712,4,osgb1000004205081,3,,7085515000.0,FORTUNE GREEN ROAD,,,FORTUNE GREEN ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW6 1DH,NW6 1DH,S,1S,D,,E05000132,,2021-03-17,4,CS,249.0,,POINT (525140.7302447244 185608.3179406152),Fortune
88321,20195,00121011800017,E09000007,Camden,Inner London - West,3677258000,GND FLR 118,FORTUNE GREEN ROAD,LONDON,NW6 1DH,Shops,249,Retail High Street,Retail,32.18,15750.0,2017-04-01 00:00:00+00:00,2017,2021-03,7859.25,LIVING RESIDENTIAL LTD,3865.14,True,2010-04-01,4018.0,True,5144591,17723302.0,I,,,CR08,,525140.0,185613.0,51.5555331,-0.19632120000000006,2,5210,E,2007-12-21,2018-09-23,2007-09-13,LIVING RESIDENTIAL,,,,,,118.0,,,,,,,118.0,,,,,,20400121,1,,,N,osgb1000002298625265,20.0,osgb4000000030223712,4,osgb1000004205080,3,,3677258000.0,FORTUNE GREEN ROAD,,,FORTUNE GREEN ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW6 1DH,NW6 1DH,S,1F,D,,E05000132,,2012-03-19,4,CS,249.0,,POINT (525141.7306908733 185613.3165069607),Fortune
88365,20239,00121012010019,E09000007,Camden,Inner London - West,101723063,GND F 120,FORTUNE GREEN ROAD,LONDON,NW6 1DN,Offices (Inc Computer Centres),203,Office General,Office,43.2,12750.0,2017-04-01 00:00:00+00:00,2017,2021-03,6362.25,WEWORK INTERNATIONAL LTD,2598.38,True,2018-08-01,974.0,True,5086948,51865894.0,I,,,C,,525154.0,185676.0,51.556096200000006,-0.196097,1,5210,E,2007-12-21,2018-09-23,2002-10-08,,,,,FLAT,,120.0,,,,,,,120.0,,,,,,20400121,1,,,N,osgb1000002298974988,6.0,osgb4000000030139163,9,osgb1000004205047,4,,101723063.0,FORTUNE GREEN ROAD,,,FORTUNE GREEN ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW6 1DN,NW6 1DN,S,1N,D,,E05000132,,2012-03-19,0,CO,203.0,,POINT (525155.7284269421 185676.3194513701),Fortune
88409,20283,00121088020006,E09000007,Camden,Inner London - West,101728063,FORTUNE GREEN,FORTUNE GREEN ROAD,LONDON,NW6 1DN,Day Nurseries/Play Schools,85,Office General,Office,217.4,58000.0,2017-04-01 00:00:00+00:00,2017,2021-03,29696.0,PLAY ADVENTURES & COMMUNITY ENRICHMENT,1014.74,True,2012-09-03,3132.0,True,5132250,,I,,,L,,525054.0,185515.0,51.5546714,-0.1975959,1,5210,E,2007-12-21,2017-06-18,2003-04-17,,,,,,,,,,,,,,,,,,FORTUNE GREEN,,20400121,1,,,N,,,osgb4000000030330125,5,osgb1000001787351898,2,,101728063.0,FORTUNE GREEN ROAD,,,,,,,,,,,LONDON,CAMDEN,,,,NW6 1DR,,,N,,E05000132,,,0,EN1,85.0,,POINT (525055.7265043673 185515.3126526995),Fortune
88585,293115,05006056500007,E09000007,Camden,Inner London - West,101390063,BST & GND FS 565,FINCHLEY ROAD,LONDON,NW3 7BN,Shops,249,Retail High Street,Retail,99.5,16750.0,2017-04-01 00:00:00+00:00,2017,2021-03,8358.25,1ST CONSTRUCTION UK LTD,1274.92,True,2016-01-15,1903.0,True,5055672,17696752.0,I,,,CR,,525180.0,185780.0,51.5570251,-0.1956852,2,5210,E,2007-12-21,2018-05-20,2002-10-08,1ST CAFFE,,,,,,565.0,,,,,,,565.0,,,,,,20400045,1,,,N,osgb1000002298625020,41.0,osgb4000000030330117,3,osgb1000004205063,3,,101390063.0,FINCHLEY ROAD,,,FINCHLEY ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW3 7BN,NW3 7BN,S,1A,D,,E05000132,,2012-03-19,0,CS,249.0,,POINT (525181.726856838 185780.3221090392),Fortune
88629,299575,99029008410012,E09000007,Camden,Inner London - West,7238743000,GND FLR FRNT 84,FORTUNE GREEN ROAD,LONDON,NW6 1DS,Shops,249,Retail High Street,Retail,16.19,8900.0,2017-04-01 00:00:00+00:00,2017,2021-03,4441.1,LONDON'S SWEET HOMES LTD,1184.57,True,2016-05-01,1796.0,True,5018226,17723413.0,I,,,CO01,,525124.0,185509.0,51.554602,-0.1965889,2,5210,E,2007-12-21,2021-04-11,2002-10-08,REGAL LETS & SALES,,,,,,84.0,,,,,,,84.0,,,,,,20400121,1,,,N,osgb1000002298625620,16.0,osgb4000000030223711,6,osgb1000004205019,3,,7238743000.0,FORTUNE GREEN ROAD,,,FORTUNE GREEN ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW6 1DS,NW6 1DS,S,1X,D,,E05000132,,2012-03-19,4,CS,249.0,,POINT (525125.7259981044 185509.3157467061),Fortune
88672,307045,00121004110021,E09000007,Camden,Inner London - West,7626856000,BST & GND FLR 41,FORTUNE GREEN ROAD,LONDON,NW6 1DR,Sports & Leisure Centres (Private)(Dry Only),259,Leisure Sports centres and Private Clubs,Leisure,1476.2,132000.0,2017-04-01 00:00:00+00:00,2017,2021-03,67584.0,THE GYM LIMITED,63246.0,True,2019-04-01,731.0,True,5160446,17723370.0,I,,,CL06LS,,525088.0,185582.0,51.555266,-0.1970819,2,5210,E,2011-07-22,2018-12-09,2011-07-21,THE GYM,,,,,,41.0,,,,,,,41.0,,,,THE GYM,,20400121,1,,,N,osgb5000005102154047,6.0,osgb5000005156070898,1,osgb1000001787351903,3,,7626856000.0,FORTUNE GREEN ROAD,,,FORTUNE GREEN ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW6 1DR,NW6 1DR,S,3F,D,,E05000132,,2012-03-19,0,LI,259.0,,POINT (525089.7291312098 185582.3134577312),Fortune
88715,307088,00121008210012,E09000007,Camden,Inner London - West,830758000,GND F 82,FORTUNE GREEN ROAD,LONDON,NW6 1DS,Restaurants,234,Retail Restaurants & Cafes,Retail,123.9,24000.0,2017-04-01 00:00:00+00:00,2017,2021-03,11976.0,THE SOUTHGATE GROUP LIMITED,7811.63,True,2016-07-01,1735.0,True,5026918,17723412.0,I,,,C,,525126.0,185504.0,51.5545566,-0.1965618,2,5210,E,2007-12-21,2021-05-28,2002-10-08,,,,,FLAT,,82.0,,,,,,,82.0,,,,,,20400121,1,,,N,osgb1000002298625638,16.0,osgb4000000030223711,6,osgb1000004205020,8,,830758000.0,FORTUNE GREEN ROAD,,,FORTUNE GREEN ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW6 1DS,NW6 1DS,S,1W,D,,E05000132,,2012-03-19,3,CR,234.0,,POINT (525127.7291624409 185504.3133520217),Fortune
88757,310783,00121005500016,E09000007,Camden,Inner London - West,7626871000,GND FLR 55,FORTUNE GREEN ROAD,LONDON,NW6 1DR,Educational Miscellaneous,995,Office IT / Data Centres,Office,113.2,26000.0,2017-04-01 00:00:00+00:00,2017,2021-03,12974.0,EXPLORE LEARNING LIMITED,3091.96,True,2010-12-28,3747.0,True,5160445,17723368.0,I,,,CE01,,525087.0,185587.0,51.55531120000001,-0.1970946,2,5210,E,2011-07-22,2018-11-11,2011-07-21,EXPLORE LEARNING,,,,,,55.0,,,,,,,55.0,,,,,,20400121,1,,,N,osgb5000005102942882,6.0,osgb5000005156070898,1,osgb1000001787351903,3,,7626871000.0,FORTUNE GREEN ROAD,,,FORTUNE GREEN ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW6 1DR,NW6 1DR,S,3N,D,,E05000132,,2012-04-23,0,EX,995.0,,POINT (525088.7248296272 185587.3182319652),Fortune
88797,319065,00121009210006,E09000007,Camden,Inner London - West,222945063,GND F 92,FORTUNE GREEN ROAD,LONDON,NW6 1DS,Stores,268,Retail High Street,Retail,67.4,21250.0,2017-04-01 00:00:00+00:00,2017,2021-03,10603.75,SHARESENSE LTD,5887.76,True,2010-04-01,4018.0,True,5162781,,I,,,CR08,5010494.0,525121.0,185530.0,51.5547914,-0.1966246,1,5210,E,2011-10-25,2016-02-10,2011-10-16,,,,,,,,,,,,STORE AND PREMISES GROUND FLOOR,,92.0,,,,,,20400121,1,,,N,,,osgb4000000030602935,7,osgb1000004205015,3,,222945063.0,FORTUNE GREEN ROAD,,,,,,,,,,,LONDON,CAMDEN,,,,NW6 1DS,,,C,,E05000132,,,0,CW3,268.0,,POINT (525122.7318288736 185530.3169910751),Fortune
88836,322735,00121003130014,E09000007,Camden,Inner London - West,101676063,31-35,FORTUNE GREEN ROAD,LONDON,NW6 1DU,Showrooms,251,Retail Other Superstores/ Retail Warehouses,Retail,142.6,19750.0,2017-04-01 00:00:00+00:00,2017,2021-03,9855.25,CAPITAL CITY PIAGGIO LTD,4437.4,True,2013-04-01,2922.0,True,5082486,17723434.0,I,,,C,,525124.0,185442.0,51.5539998,-0.19661270000000006,1,5210,E,2007-12-21,2021-04-11,2002-10-08,PROFICIENCY,,,,,31-33,,,,,,,,31.0,,33.0,,,,20400121,1,,,N,osgb1000002298627992,16.0,osgb4000000030411165,2,osgb1000004205965,6,,101676063.0,FORTUNE GREEN ROAD,,,FORTUNE GREEN ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW6 1DU,NW6 1DU,S,1D,D,,E05000132,,2012-03-19,0,CS7,251.0,,POINT (525125.7272124271 185442.3073022058),Fortune
88874,326125,00121004720001,E09000007,Camden,Inner London - West,8059869000,47-51,FORTUNE GREEN ROAD,LONDON,NW6 1DR,Day Nurseries/Play Schools,85,Office General,Office,220.7,44500.0,2017-04-01 00:00:00+00:00,2017,2021-03,22205.5,THE FORTUNE GREEN NURSERY LTD,6386.75,True,2011-12-01,3409.0,True,5165025,17723365.0,I,,,CC04,,525086.0,185589.0,51.5553294,-0.1971083,2,5210,E,2012-05-09,2018-11-11,2012-05-08,PETER PIPER NURSERY SCHOOL,,,,,47-51,,,,,,,,47.0,,51.0,,FORTUNE GREEN NURSERY,,20400121,1,,,N,osgb1000002298972180,10.0,osgb5000005156070898,1,osgb1000001787351910,2,,8059869000.0,FORTUNE GREEN ROAD,,,FORTUNE GREEN ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW6 1DR,NW6 1DR,S,2P,D,,E05000132,,2012-03-19,0,EN1,85.0,,POINT (525087.7252167899 185589.3187568871),Fortune
88937,362663,00121006120001,E09000007,Camden,Inner London - West,9679548000,61-63,FORTUNE GREEN ROAD,LONDON,NW6 1DR,Shops,249,Retail High Street,Retail,207.54,69500.0,2017-04-01 00:00:00+00:00,2017,2021-03,35584.0,NSPC LTD  T/A EXISTENTIAL ACADEMY,9068.2,True,2014-12-13,2301.0,True,5171968,17723374.0,I,,,CR08,,525111.0,185623.0,51.5556294,-0.1967358,2,5210,E,2014-05-01,2018-11-11,2014-04-30,N S P C LTD,,,,,61-63,,,,,,,,61.0,,63.0,,,,20400121,1,,,,osgb5000005105157685,5.0,osgb4000000030223712,4,osgb1000001787351902,2,,9679548000.0,FORTUNE GREEN ROAD,,,FORTUNE GREEN ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW6 1DR,NW6 1DR,S,3Y,D,,E05000132,,2012-08-02,0,CS,249.0,,POINT (525112.7255064254 185623.3168948191),Fortune
88961,367095,00121003900001,E09000007,Camden,Inner London - West,9836209000,39,FORTUNE GREEN ROAD,LONDON,NW6 1DR,Showrooms,251,Retail Other Superstores/ Retail Warehouses,Retail,203.06,30750.0,2017-04-01 00:00:00+00:00,2017,2021-03,15344.25,MULTILIVING LTD  T/A SCAVOLINI,14856.34,True,2015-06-25,2107.0,True,5176911,53837990.0,I,,,CR08,,525093.0,185553.0,51.55500429999999,-0.1970201,2,5210,E,2014-11-13,2019-11-17,2014-11-11,SCAVOLINI MULTILIVING,,,,,,39.0,,,,,,,39.0,,,,,,20400121,1,,,,osgb5000005152105436,4.0,osgb4000000030602706,3,osgb1000001787351903,3,,9836209000.0,FORTUNE GREEN ROAD,,,FORTUNE GREEN ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW6 1DR,NW6 1DR,S,4D,D,,E05000132,,2015-03-24,1,CS7,251.0,,POINT (525094.7306763652 185553.3166587366),Fortune
88985,367119,00121010610018,E09000007,Camden,Inner London - West,101704063,GND F 106,FORTUNE GREEN ROAD,LONDON,NW6 1DS,"Surgeries, Clinics, Health Centres (Rental Valuation)",437,Other Public,,48.41,12500.0,2017-04-01 00:00:00+00:00,2017,2021-03,6237.5,MR N GRASSE & MS J HALLING,1333.77,True,2010-04-01,4018.0,True,5036437,17723387.0,I,,,CM01,,525128.0,185568.0,51.5551313,-0.1965102,2,5210,E,2007-12-21,2015-08-23,2002-10-08,FORTUNE GREEN DENTAL SURGERY,,,,,,106.0,,,,,,,106.0,,,,,,20400121,1,,,N,osgb1000002298625262,11.0,osgb4000000031138659,1,osgb1000004205009,4,,101704063.0,FORTUNE GREEN ROAD,,,FORTUNE GREEN ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW6 1DS,NW6 1DS,S,1F,D,,E05000132,,2012-03-19,1,MH,437.0,,POINT (525129.7304585669 185568.311178469),Fortune
89003,394465,00121005605808,E09000007,Camden,Inner London - West,177321063,GND F FRNTS 56-58,FORTUNE GREEN ROAD,LONDON,NW6 1DT,Shops,249,Retail High Street,Retail,65.5,33500.0,2017-04-01 00:00:00+00:00,2017,2021-03,16716.5,LEWIS (AYR) LIMITED T/A UKI ELYSIAN HAMP,5832.89,True,2018-11-15,868.0,True,5109739,17723427.0,I,,,CR08,,525165.0,185455.0,51.5541076,-0.196017,2,5210,E,2007-12-21,2021-01-16,2002-10-08,,,,,,56-58,,,,,,,,56.0,,58.0,,,,20400121,1,,,N,osgb1000002298627920,9.0,osgb4000000030139161,3,osgb1000004206019,4,,177321063.0,FORTUNE GREEN ROAD,,,FORTUNE GREEN ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW6 1DT,NW6 1DT,S,1N,D,,E05000132,,2012-03-19,0,CS,249.0,,POINT (525166.72842289 185455.3135810964),Fortune
89019,398917,00121790220004,E09000007,Camden,Inner London - West,34105063,69,FORTUNE GREEN ROAD,LONDON,NW6 1DR,Cemeteries (National Scheme),53,Other Public,,59.2219548994821,18750.0,2017-04-01 00:00:00+00:00,2017,2021-03,9356.25,LBC - XG749CE020,1393.94,True,2010-04-01,4018.0,True,5072438,17723371.0,I,,,CO01LG,,525119.0,185695.0,51.5562747,-0.1965949,1,5210,E,2007-12-21,2020-01-04,2002-10-08,LONDON BOROUGH OF CAMDEN,,,,,HAMPSTEAD CEMETERY,,,,,,,,69.0,,,,HAMPSTEAD CEMETERY,,20400121,1,,,N,osgb1000002298625233,19.0,osgb5000005156070905,1,osgb1000004204602,5,,34105063.0,FORTUNE GREEN ROAD,,,FORTUNE GREEN ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW6 1DR,NW6 1DR,S,1Y,D,,E05000132,,2012-03-19,1,MC,53.0,,POINT (525120.7236861858 185695.3184425209),Fortune
89107,88300,00548005110019,E09000007,Camden,Inner London - West,109942063,51,HEMSTAL ROAD,LONDON,NW6 2AD,Shops,249,Retail High Street,Retail,68.05,7700.0,2017-04-01 00:00:00+00:00,2017,2021-03,3842.3,NATIONAL CAR PARKS LIMITED,,True,2015-04-01,2192.0,True,5020313,17726608.0,I,,,CO01,,525204.0,184381.0,51.5444467,-0.1958366,2,5210,E,2007-12-21,2020-02-08,2002-10-08,WESTFIELD DRY CLEANERS,,,,,,51.0,,,,,,,51.0,,,,,,20400548,1,,,N,osgb1000002298623705,10.0,osgb4000000030223233,5,osgb1000004203769,2,,109942063.0,HEMSTAL ROAD,,,HEMSTAL ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW6 2AD,NW6 2AD,S,1N,D,,E05000145,,2012-03-19,1,CS5,249.0,,POINT (525205.7326441569 184381.2807763244),Willesden
89151,88344,00548005310059,E09000007,Camden,Inner London - West,191850000,GND F FRNT 53,HEMSTAL ROAD,LONDON,NW6 2AD,Shops,249,Retail High Street,Retail,24.2,5700.0,2017-04-01 00:00:00+00:00,2017,2021-03,2844.3,THE DREAM MILL LTD,0.0,True,2012-06-16,3211.0,True,5002200,17726614.0,I,,,CO01,,525200.0,184383.0,51.5444656,-0.1958935,1,5210,E,2007-12-21,2018-11-11,2002-10-08,MICROLOGIC SERVICES,,,,,,53.0,,,,,,,53.0,,,,,,20400548,1,,,N,osgb1000002298981560,12.0,osgb4000000030223233,5,osgb1000004203770,3,,191850000.0,HEMSTAL ROAD,,,HEMSTAL ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW6 2AD,NW6 2AD,S,2E,D,,E05000145,,2012-03-19,2,CS,249.0,,POINT (525201.73539357 184383.2852475481),Willesden
89239,88432,00548005900014,E09000007,Camden,Inner London - West,216676063,GND F FRONT 59,HEMSTAL ROAD,LONDON,NW6 2AD,Offices (Inc Computer Centres),203,Office General,Office,24.96,5800.0,2017-04-01 00:00:00+00:00,2017,2021-03,2894.2,,,True,2017-04-01,,True,5070054,17726607.0,I,,,C,,525183.0,184384.0,51.5444783,-0.1961382,1,5210,E,2007-12-21,2018-12-09,2002-10-08,,,,,,,59.0,,,,,,,59.0,,,,,,20400548,1,,,N,osgb1000002298623713,16.0,osgb4000000030223233,5,osgb1000004203773,3,,216676063.0,HEMSTAL ROAD,,,HEMSTAL ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW6 2AD,NW6 2AD,S,1S,D,,E05000145,,2012-03-19,4,CO,203.0,,POINT (525184.7332032531 184384.2791301206),Willesden
89283,88476,00548006110021,E09000007,Camden,Inner London - West,105173063,BST PT & GND F 61,HEMSTAL ROAD,LONDON,NW6 2AD,Shops,249,Retail High Street,Retail,61.0,8400.0,2017-04-01 00:00:00+00:00,2017,2021-03,4191.6,,,True,2017-04-01,,True,5051812,17726613.0,I,,,CR,,525179.0,184383.0,51.544470200000006,-0.1961962,2,5210,E,2007-12-21,2015-12-18,2002-10-08,HEMSTAL SELF SERVICE,,,,,,61.0,,,,,,,61.0,,,,,,20400548,1,,,N,osgb1000002298623714,10.0,osgb4000000030223239,5,osgb1000004203774,3,,105173063.0,HEMSTAL ROAD,,,HEMSTAL ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW6 2AD,NW6 2AD,S,1T,D,,E05000145,,2012-03-19,2,CS,249.0,,POINT (525180.733726723 184383.2792016137),Willesden
89327,88564,00550006800008,E09000007,Camden,Inner London - West,102821063,68,KINGSGATE ROAD,LONDON,NW6 4TE,Shops,249,Retail High Street,Retail,46.6,9200.0,2017-04-01 00:00:00+00:00,2017,2021-03,4590.8,SINGLE HOMELESS PROJECT,575.16,True,2016-07-11,1725.0,True,5110028,,I,,,C,,525220.0,184134.0,51.5422234,-0.1956938,2,5210,E,2007-12-21,2015-08-23,2002-10-08,,,,,,,,,,,,,,68.0,,,,,,20400550,1,,,N,,,osgb4000000030329706,6,osgb1000004203195,4,,102821063.0,KINGSGATE ROAD,,,,,,,,,,,LONDON,CAMDEN,,,,NW6 4TE,,,L,,E05000140,,,0,CS,249.0,,POINT (525221.7323904844 184134.2829407637),Willesden
89371,88608,0055000701002A,E09000007,Camden,Inner London - West,7544302000,BST & GND FLRS 70,KINGSGATE ROAD,LONDON,NW6 4TE,Offices (Inc Computer Centres),203,Office General,Office,66.29,4850.0,2017-04-01 00:00:00+00:00,2017,2021-03,2420.15,AMHERST ENTERPRISES LTD,330.81,True,2010-04-01,4018.0,True,5036176,17733384.0,I,,,CR08,,525223.0,184157.0,51.5424294,-0.1956424,2,5210,E,2007-12-21,2015-08-23,2002-10-08,AMHERST RADIO CENTRE,,,,,,70.0,,,,,,,70.0,,,,,,20400550,1,,,N,osgb1000002298623257,12.0,osgb4000000030329706,6,osgb1000004203169,2,,7544302000.0,KINGSGATE ROAD,,,KINGSGATE ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW6 4TE,NW6 4TE,S,1A,D,,E05000140,,2012-03-19,1,CO,203.0,,POINT (525224.7315886335 184157.2790736283),Willesden
89415,88652,0055000710000A,E09000007,Camden,Inner London - West,52262063,71,KINGSGATE ROAD,LONDON,NW6 4JY,Shops,249,Retail High Street,Retail,50.6,9200.0,2017-04-01 00:00:00+00:00,2017,2021-03,4590.8,LEARNING & DEVELOPMENT CENTRE LIMITED,62.77,True,2011-02-15,3698.0,True,5004969,17731884.0,I,,,C,,525249.0,184161.0,51.5424596,-0.1952663,1,5210,E,2007-12-21,2018-11-11,2002-10-08,,,,,,,71.0,,,,,,,71.0,,,,,,20400550,1,,,N,osgb1000002298623346,10.0,osgb4000000030329706,6,osgb1000004203362,2,,52262063.0,KINGSGATE ROAD,,,KINGSGATE ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW6 4JY,NW6 4JY,S,1B,D,,E05000140,,2012-03-19,0,CS,249.0,,POINT (525250.7284697135 184161.2807810186),Willesden
